"","...1","Show","Season","Episode","Character","Line","Gender","Gender_label","Rownumber","Year","N_words","Year_groups"
"4109",433081,"Friends","9","9","Monica","(smiling) I arranged some pillows on the bed to look like a guy.",1,"female",43308,2002,12,"2002-2005"
"4110",449051,"Friends","9","18","Monica","Ok, fine!! I bought 20 extra tickets for me and Chandler.",1,"female",44905,2003,10,"2002-2005"
"4111",409551,"Friends","8","23","Phoebe","But yknow what? It just seems that you two belong together.",1,"female",40955,2002,10,"2002-2005"
"4112",436163,"Frasier","10","1","Roz","Okay, what the hell?  I thought you guys got married in Reno.",1,"female",43616,2002,12,"2002-2005"
"4113",445783,"Frasier","10","6","Roz","I'm just taking care of him until Frasier gets back from Boston.  By the way, he left you something.",1,"female",44578,2002,19,"2002-2005"
"4114",486623,"Frasier","11","6","Ronee","Now would be the time to put your class ring on a chain around my neck.",1,"female",48662,2003,15,"2002-2005"
"4115",443563,"Frasier","10","5","Frasier","What is that supposed to mean?",0,"male",44356,2002,5,"2002-2005"
"4116",432441,"Friends","9","9","Rachel","No! Wait! No, no. Don't do that! That's going to make them think they can come over here.",1,"female",43244,2002,17,"2002-2005"
"4117",480253,"Frasier","11","3","Daphne","You can't blame him for being excited.  It's fun having a famous friend.  When I lived in England... do you know the actor Peter O'Toole?",1,"female",48025,2003,26,"2002-2005"
"4118",92514,"How I met your mother","01","05","Robin","I'm calling the owner, there's a guy in there who won't let me in to the stupid VIP room. What are you doing here?",1,"female",925,2005,23,"2002-2005"
"4119",451573,"Frasier","10","9","Daphne","You know, since your recovery's going so well, maybe we should check you out, make sure all your equipment's working properly.",1,"female",45157,2002,20,"2002-2005"
"4120",240516,"The Office","2","5","Pam","Don't take this the wrong way, but... you should go for that job.",1,"female",2405,2005,12,"2002-2005"
"4121",426125,"Frasier","9","19","Niles","Alas, poor Yorick.  I knew him.",0,"male",42612,2002,6,"2002-2005"
"4122",426835,"Frasier","9","19","Niles","We didn't chase girls, we went out to foreign films.",0,"male",42683,2002,9,"2002-2005"
"4123",413211,"Friends","9","1","Phoebe","Yay! Its so exciting! Wow, you couldve done that with us there.",1,"female",41321,2002,11,"2002-2005"
"4124",470733,"Frasier","10","21","Frasier","It's not gonna come to that.  It's all about the dance. It's all about the possibility of sex, the promise that's never delivered that keeps them tantalized.  One only needs to know how not to cross the line.",0,"male",47073,2003,39,"2002-2005"
"4125",456063,"Frasier","10","12","Kenny","Uh, no, because you see, ""Intro"" is short for...Oh, oh, oh, I get it!",0,"male",45606,2003,13,"2002-2005"
"4126",461817,"Frasier","10","15","Frasier","Here we are.  Hello, all!  You'll never guess who just won their squash tournament!",0,"male",46181,2003,15,"2002-2005"
"4127",170514,"How I met your mother","01","09","Lily","Wow, I forgot how tall you guys are.",1,"female",1705,2005,7,"2002-2005"
"4128",487911,"Friends","10","9","Rachel","Ross, look, I know that some of this stuff is out there, but I mean, come on, look at this, look at this sweater! (she picks up a blue sweater). I mean, this is just beautiful!",1,"female",48791,2004,35,"2002-2005"
"4129",473731,"Friends","10","3","Rachel","Yeah, and if doesn't work, then we'll be just one of those couples that never have sex.",1,"female",47373,2003,16,"2002-2005"
"4130",456121,"Friends","9","21","Charlie","Please, I've been crazed all day! I had a meeting with the Dean, and my syllabus for summer school is due and I'm writing the Foreword for a friend's book...",0,"male",45612,2003,29,"2002-2005"
"4131",416905,"Frasier","9","13","Daphne","Oh, yes, right, of course!  I'm actually surprised she's leaving so easily.  I thought she'd milk it a bit more.",1,"female",41690,2002,21,"2002-2005"
"4132",408671,"Friends","8","22","Phoebe","We know its a girl! (Exits.)",1,"female",40867,2002,5,"2002-2005"
"4133",456823,"Frasier","10","12","Martin","There he goes again.  You know what they say about people who protest too much?",0,"male",45682,2003,15,"2002-2005"
"4134",408231,"Friends","8","22","Joey","Yeah. Okay, what else? Rent!",0,"male",40823,2002,4,"2002-2005"
"4135",395621,"Friends","8","16","Monica","All right, I know youre hurting, and-and I want to be supportive, but dont say that again.",1,"female",39562,2002,16,"2002-2005"
"4136",397021,"Friends","8","17","Rachel","Joey? Are you in there?",1,"female",39702,2002,4,"2002-2005"
"4137",467043,"Frasier","10","18","Martin","Hello?  Oh, no I'm sorry.  Frasier isn't here.Let me transfer you to that department.",0,"male",46704,2003,15,"2002-2005"
"4138",431654,"Frasier","9","22","Daphne","I'm sorry I yelled at you.  You were a big help.  I couldn't have done it without you.",1,"female",43165,2002,19,"2002-2005"
"4139",479603,"Frasier","11","3","Niles","Frasier, Barry's not here.  I just saw him.",0,"male",47960,2003,8,"2002-2005"
"4140",514417,"Frasier","11","19","Charlotte","I still can't believe I haven't found the right woman for you yet.",1,"female",51441,2004,12,"2002-2005"
"4141",489931,"Friends","10","10","Phoebe","They went in together. So sorry.",1,"female",48993,2004,5,"2002-2005"
"4142",434219,"Frasier","9","24","Frasier","Well, that was very kind of you, Roz, thank you.  Would you like me to fill one out for you?",0,"male",43421,2002,20,"2002-2005"
"4143",456021,"Friends","9","21","Monica","Look, I don't wanna do this test either, but I really do think it's a good idea!",1,"female",45602,2003,16,"2002-2005"
"4144",525832,"Frasier","11","24","Gil","Of course not.  She's ashen with terror.  Spit it out, Roz. Who's the jack-booted tyrant whose fanny I'll be kissing till God knows when?",0,"male",52583,2004,25,"2002-2005"
"4145",489941,"Friends","10","10","Monica","Oh my God! Oh my God that’s awful! What did you think of the house?",1,"female",48994,2004,14,"2002-2005"
"4146",517392,"Frasier","11","21","Frasier","Really?  Would I be familiar with her work?",0,"male",51739,2004,8,"2002-2005"
"4147",40188,"Friends","8","20","Rachel","So whats the final head count on my baby shower?",1,"female",40188,2002,9,"2002-2005"
"4148",454373,"Frasier","10","11","Frasier","Oh, Niles, look at this bounty!  Take a risk, be a man!",0,"male",45437,2003,12,"2002-2005"
"4149",102116,"The Office","1","5","Pam","Yeah, he's, uh, pretty good, huh?  Let's get you into a tub.",1,"female",1021,2005,12,"2002-2005"
"4150",423325,"Frasier","9","17","Frasier","I'm going to give the owner a piece of my mind.",0,"male",42332,2002,10,"2002-2005"
"4151",453241,"Friends","9","20","Charlie","And, by the way, I really enjoyed your paper on the connection between geographic isolation and rapid mutagenesis.",0,"male",45324,2003,17,"2002-2005"
"4152",409761,"Friends","8","23","Monica","Oh good God! If you want a baby so bad just go steal it!",1,"female",40976,2002,13,"2002-2005"
"4153",512043,"Frasier","11","18","Frasier","Divorce?  But you're wearing a wedding ring.",0,"male",51204,2004,7,"2002-2005"
"4154",479943,"Frasier","11","3","Frasier","Oh, um, another latte to go, please.I-I didn't order these.",0,"male",47994,2003,9,"2002-2005"
"4155",453861,"Friends","9","20","Rachel","I don't know! I think it's kind of serious! Oh, you know... I was watching this thing on TV this morning about... Newcastle disease... and I think I might have it!!",1,"female",45386,2003,30,"2002-2005"
"4156",48293,"Friends","10","7","Chandler","(Screams to interrupt Joey) AAAAAAAAAAAAAAAAAAAAA......AAAaaa-doption!!",0,"male",48293,2003,4,"2002-2005"
"4157",472833,"Frasier","10","22","Roz","Your strong sense of ethics.",1,"female",47283,2003,4,"2002-2005"
"4158",387531,"Friends","8","12","Joey","Yeah me too, all night.",0,"male",38753,2002,4,"2002-2005"
"4159",416505,"Frasier","9","13","Niles","I've got a king, a jack, a 10, and two 6's.",0,"male",41650,2002,10,"2002-2005"
"4160",432945,"Frasier","9","23","Daphne","Niles, that's very thoughtful, but I don't want to go to Hawaii with my Mom.  I want to go with you.",1,"female",43294,2002,21,"2002-2005"
"4161",472817,"Frasier","10","22","Roz","You know, I think that you're driving yourself crazy for nothing here.  Of COURSE Frasier and Niles are your sons. You're exactly like them.",1,"female",47281,2003,24,"2002-2005"
"4162",39334,"Friends","8","15","Joey","No, Im not sleeping with your friend Jane again. (Phoebe goes into the hall and brings a dog inside!)",0,"male",39334,2002,18,"2002-2005"
"4163",401391,"Friends","8","19","Chandler","It hurts me. It physically hurts me.",0,"male",40139,2002,6,"2002-2005"
"4164",402531,"Friends","8","20","Rachel","Oh well actually gonna use a nanny and uh, I dont even have a housekeeper.",1,"female",40253,2002,14,"2002-2005"
"4165",392091,"Friends","8","14","Joey","Uh, really good. Really good. Yeah, I should be ready to kill myself any day now. (Chandler returns with a bobby pin and hands it to Joey.) Wow, you sure found that quick. (He tries the pin in the lock.) I justI wish I didnt feel this way about Rachel anymore, yknow? I wish things could go back to normal. I mean, I love living with her and God, helping out with the baby is just amazing, but now I thinkI think Ross feels left out. Yknow? When I had to take Rachel to the hospital, the doctor thought I was the father. God You shouldve seen the look on Rosss face. (Pause) By the way, I have no idea what Im doing here. For all I know Im just locking it more. Oh hey, did you try opening it with a credit card?",0,"male",39209,2002,143,"2002-2005"
"4166",414311,"Friends","9","1","Phoebe","Oh, what beautiful lukewarm sentiment.",1,"female",41431,2002,4,"2002-2005"
"4167",501041,"Friends","10","14","Monica","You seriously changed your name to that?",1,"female",50104,2004,6,"2002-2005"
"4168",448191,"Friends","9","18","Ross","(to Monica)Think he washed his hands?",0,"male",44819,2003,5,"2002-2005"
"4169",49995,"Friends","10","13","Ross","Even if we want it really bad.",0,"male",49995,2004,6,"2002-2005"
"4170",213713,"How I met your mother","01","11","Ted","See ya next year. Go get 'em.",0,"male",2137,2005,6,"2002-2005"
"4171",449611,"Friends","9","18","Rachel","(To Ross) You know what? We should call my mum's house and say goodnight to Emma before she goes down.",1,"female",44961,2003,19,"2002-2005"
"4172",188105,"The Office","1","1","Pam","I can't believe this. I mean I have never even stolen as much as a paperclip and you're firing me.",1,"female",188,2005,19,"2002-2005"
"4173",268613,"The Office","2","6","Michael","Alotta rules. Alotta rules. On the street we didn't have any rules. Maybe one - no kicks to the groin, home for dinner.",0,"male",2686,2005,22,"2002-2005"
"4174",485411,"Friends","10","8","Chandler","(peeping) Everything is so distorted! Looks like Joey has a giant hand! Which says ""Rangers"" on it. They went to the game!",0,"male",48541,2003,21,"2002-2005"
"4175",258114,"The Office","2","6","Michael","And this is more a ying-yang thing. The 'Michael' all cursive, the 'Scott' all caps. Left brain, right brain. Or, duality of man.",0,"male",2581,2005,22,"2002-2005"
"4176",459672,"Frasier","10","14","Daphne","Well, I was nervous at first.  But every step I thought ""How would Frasier and Niles do this?""... and didn't do that.",1,"female",45967,2003,22,"2002-2005"
"4177",438184,"Frasier","10","2","Martin","OK, what we need now is a side piece with some ear and a little bit of sky. Ear with sky... ear with sky...",0,"male",43818,2002,23,"2002-2005"
"4178",408601,"Friends","8","22","Monica","Thats it. Im done. I dont care when the baby comes, no more betting.",1,"female",40860,2002,13,"2002-2005"
"4179",483743,"Frasier","11","5","Roz","I had nothing to do with it, I swear to God.",1,"female",48374,2003,10,"2002-2005"
"4180",395571,"Friends","8","16","Phoebe","Well, he may not be my soul mate, but a girls gotta eat.",1,"female",39557,2002,12,"2002-2005"
"4181",478803,"Frasier","11","2","Frasier","So you did hear it?",0,"male",47880,2003,4,"2002-2005"
"4182",452371,"Friends","9","19","Rachel","Joey, do you have peanut butter on the back of your head?",1,"female",45237,2003,11,"2002-2005"
"4183",491571,"Friends","10","10","Joey","You know, I'm really sorry I wasn't more supportive before.",0,"male",49157,2004,9,"2002-2005"
"4184",508951,"Friends","10","17","Monica","Oh, look at these little bunnies!",1,"female",50895,2004,5,"2002-2005"
"4185",492053,"Frasier","11","9","Frasier","I'm not sure that's something you want to admit knowing, Roz.",0,"male",49205,2003,10,"2002-2005"
"4186",109214,"How I met your mother","01","06","Robin","Hey, Chad, how's it hanging?",1,"female",1092,2005,4,"2002-2005"
"4187",479752,"Frasier","11","3","Frasier","Well, they-they were not my shorts.  You see, I'd been playing squash, and I borrowed them from my...uh, from my friend, who is slim-hipped.",0,"male",47975,2003,24,"2002-2005"
"4188",488403,"Frasier","11","7","Frasier","I'm starting to think this return to private practice was a big mistake.",0,"male",48840,2003,12,"2002-2005"
"4189",56616,"The Office","1","3","Dwight","That's not entirely true, because he put me in charge of picking the health care plan.",0,"male",566,2005,15,"2002-2005"
"4190",4182110,"Frasier","9","14","Daphne","No.  It's been a few days, hasn't it?",1,"female",41821,2002,8,"2002-2005"
"4191",482633,"Frasier","11","4","Ronee","I get no kick from champagne. Mere alcohol doesn't thrill me at all. So tell me then why it should it be true, That I get a kick out of you?",1,"female",48263,2003,30,"2002-2005"
"4192",462081,"Friends","9","23","Ross","The chocolates aren't here yet.",0,"male",46208,2003,4,"2002-2005"
"4193",442701,"Friends","9","15","Phoebe","I just really wanted to apologize again and and also show you something I think you'll find very exciting.",1,"female",44270,2003,18,"2002-2005"
"4194",472101,"Friends","10","3","Monica","I know, Amanda! Ah! She called me too! She's the worst!",1,"female",47210,2003,10,"2002-2005"
"4195",453973,"Frasier","10","11","Martin","Or an Italian shoelace boutique.",0,"male",45397,2003,4,"2002-2005"
"4196",474363,"Frasier","10","23","Frasier","Of course I do.  Even though...  I wish you could stay with me forever.  I'm going to miss you so much, Roz.",0,"male",47436,2003,24,"2002-2005"
"4197",393301,"Friends","8","15","Ross","Come on, Im your older brother, ask me!",0,"male",39330,2002,7,"2002-2005"
"4198",44915,"Friends","9","18","Rachel","Chandler, would you just tell her what she did was wrong?",1,"female",44915,2003,10,"2002-2005"
"4199",246416,"The Office","2","5","Michael","I... we're gonna have to... You... you want something better.",0,"male",2464,2005,9,"2002-2005"
"4200",62216,"The Office","1","4","Pam","Um... Actually, we don't have any staff birthdays coming up.",1,"female",622,2005,9,"2002-2005"
"4201",509183,"Frasier","11","17","Daphne","Well, come on, Niles, we should be heading off to the baby show.",1,"female",50918,2004,12,"2002-2005"
"4202",483582,"Frasier","11","5","Roz","I don't know, maybe because you haven't had a date in ages, and it's starting to show.  What is that, your purse?",1,"female",48358,2003,22,"2002-2005"
"4203",461101,"Friends","9","23","Monica","(pinching her) Let's get you out of here!! (they go outside)",1,"female",46110,2003,10,"2002-2005"
"4204",488431,"Friends","10","9","Monica","C'mon Chandler, I think we have been given an opportunity. I mean, the mistake has already been made. They are writing up the paper right now.",1,"female",48843,2004,25,"2002-2005"
"4205",396261,"Friends","8","16","Ross","Im understanding, but lets not get carried away.",0,"male",39626,2002,7,"2002-2005"
"4206",473583,"Frasier","10","23","Roz","Oh, I get it.  It'll be good luck because if I get the job, I'll be gone.",1,"female",47358,2003,17,"2002-2005"
"4207",522152,"Frasier","11","23","Bebe","Well, that's gratitude for ya!  Do you have any idea the lengths I went to to make this happen?",1,"female",52215,2004,19,"2002-2005"
"4208",468093,"Frasier","10","19","Daphne","I stopped being humiliated after she showed up in that Spring Break video.",1,"female",46809,2003,12,"2002-2005"
"4209",465741,"Friends","9","23","Mike","And that's how it's done! (Phoebe kisses him)",0,"male",46574,2003,7,"2002-2005"
"4210",4235110,"Frasier","9","17","Roz","I don't know.  I'll call him and see what's holding him up.Susanna's an artist. She even has a gallery that shows her paintings exclusively!",1,"female",42351,2002,24,"2002-2005"
"4211",488118,"Frasier","11","7","Niles","Well, once word got out, who was I to say ""No""?",0,"male",48811,2003,10,"2002-2005"
"4212",422635,"Frasier","9","17","Daphne","What about Caroline?  She'd get along great with your brother!",1,"female",42263,2002,10,"2002-2005"
"4213",489516,"Frasier","11","8","Frasier","No, no, absolutely not, Niles. That is the worst possible thing you could do.  It would only fan the flames.  I'll tell you what.  Why don't you slip out the back way, and I will talk to them for you.",0,"male",48951,2003,42,"2002-2005"
"4214",421165,"Frasier","9","16","Frasier","Hello, Blaine.  A wheelchair?  Nice touch.",0,"male",42116,2002,7,"2002-2005"
"4215",431351,"Friends","9","8","Phoebe","No problem! Next week: stealing... (Chandler walks away to store the box of broken china.)",1,"female",43135,2002,14,"2002-2005"
"4216",391081,"Friends","8","14","Chandler","Okay. How about in that cabinet?",0,"male",39108,2002,5,"2002-2005"
"4217",444931,"Friends","9","16","Phoebe","Oh yeah you were helpful! Yeah, no, thanks you.",1,"female",44493,2003,8,"2002-2005"
"4218",440553,"Frasier","10","3","Frasier","You see, Dad.  They love what you're doing for the building! Of course, the sting of losing was quite painful.  But it's worth it, if we can have a laundry room that takes us into the 21st Century.",0,"male",44055,2002,39,"2002-2005"
"4219",459633,"Frasier","10","14","Frasier","Well, if you should need any help, I think you know my phone number.",0,"male",45963,2003,13,"2002-2005"
"4220",474223,"Frasier","10","23","Frasier","That's because you know you did the wrong thing.",0,"male",47422,2003,8,"2002-2005"
"4221",525902,"Frasier","11","24","Frasier","Oh gosh, Roz, I'd love to, but I have to go to a doctor's appointment.  Can you come to my place for dinner tonight?",0,"male",52590,2004,24,"2002-2005"
"4222",48575,"Friends","10","8","Monica","That's all the turkey you're gonna get.",1,"female",48575,2003,6,"2002-2005"
"4223",484461,"Friends","10","8","Ross","Did I do something to you?",0,"male",48446,2003,5,"2002-2005"
"4224",39894,"Friends","8","18","Phoebe","Well, his name is Parker and I met him at the drycleaners.",1,"female",39894,2002,11,"2002-2005"
"4225",502011,"Friends","10","14","Rachel","(turns around) Mark? Oh my God! (puts the box on the chair and they hug each other)",1,"female",50201,2004,16,"2002-2005"
"4226",39572,"Friends","8","16","Monica","Honey I cant even imagine how hard this must be for you. But, I dont want you to lose Joey over it. And right now he just needs to know that youre still his friend.",1,"female",39572,2002,34,"2002-2005"
"4227",518632,"Frasier","11","21","Daphne","Hi.  What are you doing here and why are you so sweaty?",1,"female",51863,2004,12,"2002-2005"
"4228",439174,"Frasier","10","2","Roz","Oh, OK!Hello, caller.  You're on the air.",1,"female",43917,2002,7,"2002-2005"
"4229",313515,"The Office","2","8","Michael","And, um, one down. Next suggestion: ""we need better outreach for employees fighting depression"". Ok, alright, enough with the jokes. Nobody in here is suffering from depression.",0,"male",3135,2005,26,"2002-2005"
"4230",494531,"Friends","10","12","Monica","You don't know military time?",1,"female",49453,2004,4,"2002-2005"
"4231",391471,"Friends","8","14","Phoebe","(in a soothing voice) Great, lets begin. (She starts the massage.) Hows the pressure?",1,"female",39147,2002,13,"2002-2005"
"4232",476351,"Friends","10","5","Monica","Hey Rach, the adoption agency needs letters of recommendation and we were wondering if you would write one for us.",1,"female",47635,2003,19,"2002-2005"
"4233",497331,"Friends","10","12","Chandler","That really was an incredible wedding.",0,"male",49733,2004,5,"2002-2005"
"4234",509041,"Friends","10","17","Phoebe","How sweet! Oh, is that the baby?",1,"female",50904,2004,6,"2002-2005"
"4235",88914,"How I met your mother","01","05","Robin","(Shows up) My bitches! Check this out. (To Doorman) They're with me. (Doorman allows them in)",1,"female",889,2005,15,"2002-2005"
"4236",451351,"Friends","9","19","Joey","Right... (pause) ok, so just from the top of the page, right here.",0,"male",45135,2003,12,"2002-2005"
"4237",489218,"Frasier","11","8","Niles","And don't you just know the prosecutor is going to try to twist that into something sinister?",0,"male",48921,2003,16,"2002-2005"
"4238",397301,"Friends","8","17","Phoebe","Okay, so when youre done with your tea Ill look at your leaves and tell you your fortune.",1,"female",39730,2002,17,"2002-2005"
"4239",462691,"Friends","9","23","Joey","I'm so bored! Stupid rain, we... we can't do anything.",0,"male",46269,2003,9,"2002-2005"
"4240",410561,"Friends","8","23","Joey","Im a doctor Cliff, not a mathematician.",0,"male",41056,2002,6,"2002-2005"
"4241",427921,"Friends","9","7","Monica","(Monica looks at Rachel in disbelief) She said WHAT?",1,"female",42792,2002,8,"2002-2005"
"4242",417965,"Frasier","9","14","Frasier","Do you really think so?",0,"male",41796,2002,4,"2002-2005"
"4243",480151,"Friends","10","6","Rachel","(sarcastic) No, no, that's ok. You won fair and square. I'm so sad!",1,"female",48015,2003,12,"2002-2005"
"4244",482563,"Frasier","11","4","Ronee","Hi, drinkers, I'm back.  And no, no, you're not seeing double, for once.  I have a guest with me tonight.  Believe it or not, I used to baby-sit this guy.  I know, I know, how does she stay so young?",1,"female",48256,2003,43,"2002-2005"
"4245",453853,"Frasier","10","11","Niles","Hmm.  Oh!  La Porte d'Argent!  Someone at the racquet club was talking about this.  It's very, very exclusive.",0,"male",45385,2003,21,"2002-2005"
"4246",443531,"Friends","9","16","Phoebe","I know it's so exciting! You know I've never lived with a guy before.",1,"female",44353,2003,13,"2002-2005"
"4247",496523,"Frasier","11","11","Niles","I'm sorry, I'm waiting for someone.",0,"male",49652,2003,5,"2002-2005"
"4248",428231,"Friends","9","7","Mike","No, my parents are rich.",0,"male",42823,2002,4,"2002-2005"
"4249",39778,"Friends","8","17","Monica","Good. (To Chandler) Uh honey, the Miami Vice soundtrack? Really?",1,"female",39778,2002,9,"2002-2005"
"4250",131414,"How I met your mother","01","07","Ted","There are no women for me out there? I thought you said there were 8.",0,"male",1314,2005,14,"2002-2005"
"4251",428791,"Friends","9","7","Monica","What are you guys doing? (Monica hears the moaning coming from the TV and looks at it) Oh my God, is that Richard? (It only takes a split second for Joey to realise, he pulls Monica down by her jacket, and she falls, face down next to Chandler. Chandler gets up a bit, and Joey quickly covers Chandler's eyes with his hand.)",1,"female",42879,2002,61,"2002-2005"
"4252",444231,"Friends","9","16","Rachel","Oh thank you so much. (Picks up the guy's spirit level) Oh oh wait! You forgot your erm...Your game. (hands it to him)",1,"female",44423,2003,22,"2002-2005"
"4253",484261,"Friends","10","8","Monica","Yeah, but we haven't heard a thing from the adoption agency and it has been weeks!",1,"female",48426,2003,15,"2002-2005"
"4254",126213,"How I met your mother","01","07","Marshall","No, it wasn't a cockroach. It had fur and only mammals have fur.",0,"male",1262,2005,12,"2002-2005"
"4255",509993,"Frasier","11","17","Frasier","Because he also has a crippling fear of heights.  This may be just the breakthrough we've been looking for.  Higher, Niles! Conquer your fear!",0,"male",50999,2004,25,"2002-2005"
"4256",451671,"Friends","9","19","Rachel","Ok, well this is like that...in no way. I had a...I had a dream last night that I wanted to kiss Joey.",1,"female",45167,2003,21,"2002-2005"
"4257",467471,"Friends","10","1","Rachel","Ah, what is this? Well, lets see, we kissed for ten minutes and now we're talking to our friends about it, so I guess this is sixth grade!",1,"female",46747,2003,27,"2002-2005"
"4258",476553,"Frasier","11","1","Roz","Hey, Kenny.  Sorry I'm late.",1,"female",47655,2003,5,"2002-2005"
"4259",410401,"Friends","8","23","Phoebe","No not you, Dr. Drake Remoray. You can ask him questions and see whats he like. People tell doctors everything.",1,"female",41040,2002,19,"2002-2005"
"4260",426355,"Frasier","9","19","Niles","That's not a bad idea.  A warm bed...",0,"male",42635,2002,8,"2002-2005"
"4261",67014,"The Office","1","4","Jim","Well I'm trying to. Do you see what I'm doing?",0,"male",670,2005,9,"2002-2005"
"4262",441641,"Friends","9","15","Monica","So far so good! (Joey nods)",1,"female",44164,2003,5,"2002-2005"
"4263",280815,"The Office","2","7","Jan","Why would we need a signal?",1,"female",2808,2005,5,"2002-2005"
"4264",44486,"Friends","9","16","Monica","Joey, Chandler knows I borrowed the money.",1,"female",44486,2003,6,"2002-2005"
"4265",435734,"Frasier","10","1","Daphne","I should go.  I'll tell you everything when we get back.  Okay, bye.",1,"female",43573,2002,14,"2002-2005"
"4266",332314,"The Office","2","9","Pam","The professors would go to the parties?",1,"female",3323,2005,6,"2002-2005"
"4267",184015,"The Office","2","3","Dwight","Actually, I do own property. My grandfather left me a 60 acre working beet farm. I run it with my cousin, Mose. We sell beets to local stores and restaurants. It's a nice little farm. Sometimes teenagers use it for s*x.",0,"male",1840,2005,40,"2002-2005"
"4268",476318,"Frasier","11","1","Martin","Would you stop using that word?!  Say ""s.""",0,"male",47631,2003,8,"2002-2005"
"4269",499822,"Frasier","11","12","Niles","I've been thinking. You know...",0,"male",49982,2004,4,"2002-2005"
"4270",499243,"Frasier","11","12","Niles","Now I know how you must have felt all those times when you dropped me off at musical theater camp.  Sad and frightened...",0,"male",49924,2004,23,"2002-2005"
"4271",73014,"How I met your mother","01","04","Lily","(On Phone) Hi, Marshall, it's Lily. We're not going have sex for at least a month. But you're awesome. Okay bye-bye. (Hangs up)",1,"female",730,2005,22,"2002-2005"
"4272",438041,"Friends","9","12","Mike","No, I think you're sweet.",0,"male",43804,2003,4,"2002-2005"
"4273",416164,"Frasier","9","13","Daphne","Amorous?  I thought they were trying to kill each other.",1,"female",41616,2002,10,"2002-2005"
"4274",495521,"Friends","10","12","Monica","You had a bathroom break at 2030. Pee on your own time, Mike! (to Phoebe and Mike). Now, in regard to the toast, okay, you wanna keep them short, nothing kills a rehearsal dinner like long speeches. Okay. You just get in, do your thing and get out!",1,"female",49552,2004,47,"2002-2005"
"4275",426425,"Frasier","9","19","Frasier","Oh Roz, listen to this!",0,"male",42642,2002,4,"2002-2005"
"4276",439001,"Friends","9","14","Joey","All right! Who is he?",0,"male",43900,2003,4,"2002-2005"
"4277",182915,"The Office","2","3","Jim","Hey, do you guys have any other games?",0,"male",1829,2005,7,"2002-2005"
"4278",486733,"Frasier","11","7","Niles","Yes, it's for this afternoon.  I think you need a little pampering.",0,"male",48673,2003,12,"2002-2005"
"4279",498663,"Frasier","11","12","Niles","Dad, wait, he's still breathing!",0,"male",49866,2004,4,"2002-2005"
"4280",428311,"Friends","9","7","Phoebe","(no accent) I'm trying to get your parents to like me.",1,"female",42831,2002,10,"2002-2005"
"4281",519362,"Frasier","11","22","Roz","Oh hi - hey, you guys are back!  Hey, Martin.",1,"female",51936,2004,10,"2002-2005"
"4282",511662,"Frasier","11","18","Niles","I'm so excited.  Daphne, I can't wait until this is us.",0,"male",51166,2004,11,"2002-2005"
"4283",484383,"Frasier","11","6","Niles","Theodore Geisel, the children's author.  You know, ""I do not like green eggs and ham/ I do not like them, Sam-I-Am...""",0,"male",48438,2003,21,"2002-2005"
"4284",432865,"Frasier","9","23","Daphne","It's Mum again.  She's been crying non-stop since we left here last night.",1,"female",43286,2002,13,"2002-2005"
"4285",463033,"Frasier","10","16","Niles","Oh, as easy as that?  Look at these machines, Frasier.  These are BICYCLES!  There is nothing between you and the ground but the ground itself.",0,"male",46303,2003,27,"2002-2005"
"4286",427191,"Friends","9","6","Ross","(shakes his head) Oh my God!",0,"male",42719,2002,5,"2002-2005"
"4287",520142,"Frasier","11","22","Martin","Hey, you're right, this does cut out all the drivel!",0,"male",52014,2004,9,"2002-2005"
"4288",497021,"Friends","10","12","Monica","(checking her clipboard) I have you scheduled for nudity at 2300 hours.",1,"female",49702,2004,11,"2002-2005"
"4289",134916,"The Office","2","1","Jan","And a tsunami relief fundraiser which somehow lost a lot of money.",1,"female",1349,2005,11,"2002-2005"
"4290",390361,"Friends","8","13","Ross","(entering) Well hey! Whats going on? Ooh, cool boat(Sees why the boats there)Oh, no. (Averts his eyes by looking around the room) (To Rachel) Hey, did you, did you tell them?",0,"male",39036,2002,30,"2002-2005"
"4291",128314,"How I met your mother","01","07","Lily","OK, it's back and this time we got a good look.",1,"female",1283,2005,10,"2002-2005"
"4292",467271,"Friends","10","1","Ross","You know where Joey is?",0,"male",46727,2003,4,"2002-2005"
"4293",421611,"Friends","9","4","Rachel","Ah! You know what honey guys are just different, they like things that we can't understand, you know I once dated this guy who wanted to pretend he was an archeologist and I was a naughty cave woman that he unfroze from a block of ice.",1,"female",42161,2002,45,"2002-2005"
"4294",473373,"Frasier","10","22","Roz","Oh, my God, are you still stuck picking a name for that application?",1,"female",47337,2003,12,"2002-2005"
"4295",512452,"Frasier","11","19","Frasier","Oh, no, just a little preoccupied.",0,"male",51245,2004,5,"2002-2005"
"4296",400221,"Friends","8","18","Phoebe","Are you kidding? People acting like animals to music. Come on!",1,"female",40022,2002,10,"2002-2005"
"4297",421121,"Friends","9","4","Joey","really, great, did I actually ask you?",0,"male",42112,2002,6,"2002-2005"
"4298",41845,"Friends","9","3","Rachel","I'm on the phone! (On the phone) Dr. Wiener? (Ross and Rachel walk away)",1,"female",41845,2002,13,"2002-2005"
"4299",491393,"Frasier","11","9","Lilith","Thank you, but I'll get something at the conference.Lovely to see you.",1,"female",49139,2003,11,"2002-2005"
"4300",202113,"How I met your mother","01","10","Ted","Uh, hi, who is this?",0,"male",2021,2005,4,"2002-2005"
