"","...1","Show","Season","Episode","Character","Line","Gender","Gender_label","Rownumber","Year","N_words","Year_groups"
"4794",320005,"Frasier","7","13","Niles","Oh... thank you.  About this theme song of yours... why don't you just use a standard?",0,"male",32000,2000,16,"1998-2001"
"4795",295765,"Frasier","7","2","Frasier","Just picture it, Daphne.  Aren't they something?  As you and Donny exit the church one dozen white birds of peace will be released and circle above.  Of course, we'll use fourteen in actuality - the power lines always take out a few.",0,"male",29576,1999,44,"1998-2001"
"4796",217986,"Frasier","5","15","Lilith","Fine.  I have an amazing husband.",1,"female",21798,1998,6,"1998-2001"
"4797",367951,"Friends","8","3","Ross","Please, please I want to apologize for the way I acted earlier today.",0,"male",36795,2001,12,"1998-2001"
"4798",404035,"Frasier","9","6","Roz","Oh, do you have one of those murder mystery games?",1,"female",40403,2001,9,"1998-2001"
"4799",350081,"Friends","7","20","Rachel","Can I please be there when you tell her? (Joey nods yes.)",1,"female",35008,2001,11,"1998-2001"
"4800",219886,"Frasier","5","15","Lilith","Allow me to rebut: what a crock!",1,"female",21988,1998,6,"1998-2001"
"4801",410574,"Seinfeld","9","13","JERRY","Well what does this mean?",0,"male",41057,1998,4,"1998-2001"
"4802",271595,"Frasier","6","15","Frasier","Niles, that's very good, that's my favorite!  Well done.",0,"male",27159,1999,9,"1998-2001"
"4803",380361,"Friends","8","9","Chandler","Im watching the game, but Im not deaf!",0,"male",38036,2001,7,"1998-2001"
"4804",300965,"Frasier","7","5","Roz","Oh, no, don't be embarrassed.  A job's a job.",1,"female",30096,1999,9,"1998-2001"
"4805",401355,"Frasier","9","5","Frasier","Yes, it's a bit on the nose.",0,"male",40135,2001,6,"1998-2001"
"4806",22316,"Friends","5","14","Monica","Relax, she-she's gonna give in way before you do!",1,"female",22316,1999,8,"1998-2001"
"4807",170761,"Friends","4","14","Phoebe","Unless! She wants to spend the night holding my hair back for me.",1,"female",17076,1998,12,"1998-2001"
"4808",377635,"Frasier","8","16","Niles","All right, well, uh, can I at least hang her off the balcony so we can see how she looks?",0,"male",37763,2001,19,"1998-2001"
"4809",327971,"Friends","7","11","Rachel","Chandler, this is not addressed to you. This is addressed to Mrs. Braverman downstairs. (Gasping) Thief.",1,"female",32797,2001,15,"1998-2001"
"4810",278335,"Frasier","6","18","Daphne","No.  You're much better off using...",1,"female",27833,1999,6,"1998-2001"
"4811",290051,"Friends","6","19","Phoebe","Then why did she ask us to",1,"female",29005,2000,6,"1998-2001"
"4812",253785,"Frasier","6","7","Daphne","You know, it's funny how much Eddie misses that bird of Dr. Crane's.  This morning a pigeon landed on the terrace, Eddie jumped up excited, ran over and started barking at it!",1,"female",25378,1998,32,"1998-2001"
"4813",28300,"Friends","6","15","Rachel","Me? Im great! Im fine! Im sooo good!! But, you know whos not great?! Men! Youre a man right Ross?!",1,"female",28300,2000,19,"1998-2001"
"4814",314491,"Friends","7","5","Rachel","Hey, listen umm, what-what are you doing tonight?",1,"female",31449,2000,7,"1998-2001"
"4815",423073,"Seinfeld","9","18","ELAINE","What is going on with you two?",1,"female",42307,1998,6,"1998-2001"
"4816",216311,"Friends","5","11","Ross","All right, I'm coming out. Hey, can you turn the lights off.",0,"male",21631,1999,11,"1998-2001"
"4817",312305,"Frasier","7","9","Lilith","Frederick, have a seat, we need to talk to you.",1,"female",31230,1999,9,"1998-2001"
"4818",385919,"Frasier","8","20","Roz","Why?  He's smart, very insightful. and he's such a great listener.",1,"female",38591,2001,11,"1998-2001"
"4819",243861,"Friends","5","23","Ross","Do you want me too?",0,"male",24386,1999,4,"1998-2001"
"4820",33606,"Friends","7","14","Phoebe","Yay! I love drunk Monica!",1,"female",33606,2001,4,"1998-2001"
"4821",402019,"Frasier","9","5","Roz","Actually, I forgot you were gonna be here.",1,"female",40201,2001,7,"1998-2001"
"4822",364705,"Frasier","8","10","Martin","Well, I'd like to, but I tried to get you to come camping a million times, and you had to wait until the playoffs were on!",0,"male",36470,2001,25,"1998-2001"
"4823",411455,"Frasier","9","9","Frasier","Do you believe the nerve of this boy, pitting us against each other?",0,"male",41145,2001,12,"1998-2001"
"4824",263121,"Friends","6","7","Rachel","Oh honey, I'm so sorry, you were right, this feels great!",1,"female",26312,1999,10,"1998-2001"
"4825",268624,"Frasier","6","14","Daphne","Well, look around you.  Nothing but couples in love.  It's never gonna be me.  I'm just going to end up a dried-up old maid in a quilted bathrobe with a smelly deaf cat on my lap!",1,"female",26862,1999,38,"1998-2001"
"4826",25202,"Friends","6","3","Phoebe","Well, that would be great but then what do we do about Denise?",1,"female",25202,1999,12,"1998-2001"
"4827",247391,"Friends","6","1","Monica","What are you guys doing here?",1,"female",24739,1999,5,"1998-2001"
"4828",242456,"Frasier","6","2","Frasier","Won't they go green with envy when I top them all with this story of my life: Frasier Crane, unattached, unemployed and living with his father.  He spends his days scrubbing his oven and is anxiously awaiting his upcoming tooth cleaning.",0,"male",24245,1998,41,"1998-2001"
"4829",327725,"Frasier","7","17","Niles","He knows perfectly well how much I've coveted this post. I distinctly confided my aspirations to him the night Jud Riverton fell off the ferry after the spring tasting!",0,"male",32772,2000,28,"1998-2001"
"4830",253831,"Friends","6","3","Chandler","Scared me out of ever wanting to live with him.",0,"male",25383,1999,9,"1998-2001"
"4831",263241,"Friends","6","7","Monica","Of course not. I mean gosh, Chandler what you did, it's, it's a wonderful thing and I really appreciate it. I know I have this weird thing where I want everything to be in the perfect place, but I'd never expect you to worry about that.",1,"female",26324,1999,45,"1998-2001"
"4832",340965,"Frasier","7","23","Martin","Hey, guys.  Got all the way down to the Winnebago and realized I had the wrong keys.",0,"male",34096,2000,17,"1998-2001"
"4833",325325,"Frasier","7","15","Niles","Well, maybe I can catch it this weekend with Mel.",0,"male",32532,2000,9,"1998-2001"
"4834",306301,"Friends","7","1","Monica","I dont know! I dontmaybe youre feeling a little resentful. Maybe ah, maybe you thought youd get married first! Maybe you cant stand the fact that your formally fat friend is getting married before you!",1,"female",30630,2000,34,"1998-2001"
"4835",353811,"Friends","7","21","Phoebe","(To Monica) Oh, thats beautiful.",1,"female",35381,2001,4,"1998-2001"
"4836",223071,"Friends","5","14","Phoebe","Good. I'm really looking forward to you and me having sexual intercourse.",1,"female",22307,1999,11,"1998-2001"
"4837",335911,"Friends","7","14","Phoebe","(reading the certificate) Oh my God! Oh my God, we are 31.",1,"female",33591,2001,11,"1998-2001"
"4838",379695,"Frasier","8","17","Niles","Simple?  As in ""Estenelope""?",0,"male",37969,2001,4,"1998-2001"
"4839",188481,"Friends","4","21","Monica","You dont have a car. And your license expired.",1,"female",18848,1998,8,"1998-2001"
"4840",343331,"Friends","7","17","Rachel","So, does this (The dress) come in another color or (The store owner walks away.)",1,"female",34333,2001,14,"1998-2001"
"4841",213996,"Frasier","5","13","Frasier","Yes well, Daphne, don't be too hard on him.  The Crane men haven't had a great deal of success in the romance department lately.  We're all a bit gun-shy.",0,"male",21399,1998,30,"1998-2001"
"4842",202191,"Friends","5","5","Ross","Is Rachel here? I gotta talk to her.",0,"male",20219,1998,7,"1998-2001"
"4843",386745,"Frasier","8","20","Frasier","Roz, that didn't work when I was cut from pee-wee football, it's not gonna work now.",0,"male",38674,2001,15,"1998-2001"
"4844",30318,"Friends","6","24","Monica","Yeah, Ill have a scotch",1,"female",30318,2000,4,"1998-2001"
"4845",238731,"Friends","5","21","Monica","Oh my God, the cat's made my eyes water! Don't-don't throw it to me! My vision's been compromised!! (Quickly grabs a tissue to wipe her eyes.) Oh God! Okay. Okay. It's okay. Man, that was close.",1,"female",23873,1999,35,"1998-2001"
"4846",264871,"Friends","6","8","Chandler","Monica, could you excuse us for a second? I need to talk to the girl with the flowers.",0,"male",26487,1999,17,"1998-2001"
"4847",375881,"Friends","8","7","Phoebe","Ive got friends too. Okay, bye.",1,"female",37588,2001,5,"1998-2001"
"4848",291391,"Friends","6","20","Chandler","No! No! No! I just kissed her.",0,"male",29139,2000,6,"1998-2001"
"4849",249685,"Frasier","6","5","Martin","This weekend's game?  Well, yeah, I want 'em, Duke... Seahawks - Chiefs?  Are you kidding?  I'll pick 'em up tomorrow.  Hey, wouldn't it be a kick if we wound up in- laws?",0,"male",24968,1998,35,"1998-2001"
"4850",329995,"Frasier","7","18","Frasier","Hi Roz.  My room isn't ready yet, can I put my stuff here until I can check in?",0,"male",32999,2000,18,"1998-2001"
"4851",25228,"Friends","6","3","Ross","(grabs back his cookie) It was a hug!",0,"male",25228,1999,7,"1998-2001"
"4852",321851,"Friends","7","8","Chandler","Well, it still has to go, right?",0,"male",32185,2000,6,"1998-2001"
"4853",316025,"Frasier","7","11","Niles","I know you're upset, darling, but...",0,"male",31602,1999,5,"1998-2001"
"4854",270371,"Friends","6","11","Rachel","Because she hates Pottery Barn.",1,"female",27037,2000,4,"1998-2001"
"4855",362071,"Friends","8","1","Chandler","Bravo Dennis thanks for pleasing my mother so.",0,"male",36207,2001,7,"1998-2001"
"4856",358661,"Friends","7","23","Ross","Aw, yknowYknow, maybe were-were just approaching this all wrong. If youre Chandler and-and you wanna hide, where is the last place on Earth people would think youd go?",0,"male",35866,2001,27,"1998-2001"
"4857",373855,"Frasier","8","14","Kenny","I hope you're right.  Thanks Doc.",0,"male",37385,2001,6,"1998-2001"
"4858",282055,"Frasier","6","20","Frasier","No, no, this is my brother, Niles Crane.  He was just about to leave.",0,"male",28205,1999,14,"1998-2001"
"4859",230681,"Friends","5","18","Monica","What?! I didn't take care of everything, there's-there's plenty of things for you to do!",1,"female",23068,1999,14,"1998-2001"
"4860",293819,"Frasier","7","1","Niles","Oh, I'm sorry Dad, you can't expect me to let him sit there in his booster seat and tell me I lack self-awareness.",0,"male",29381,1999,22,"1998-2001"
"4861",202971,"Friends","5","5","Monica","We're supposed to uh, be spending a romantic weekend together, it-it, what is the matter with you?",1,"female",20297,1998,16,"1998-2001"
"4862",3706110,"Frasier","8","13","Frasier","No, she's the girl that tripped me.  Her name is Monica, she's a commercial artist, she's cute as a button, and she's a danger to herself and others.",0,"male",37061,2001,28,"1998-2001"
"4863",387109,"Frasier","8","21","Niles","Oh yes - the language of love!",0,"male",38710,2001,6,"1998-2001"
"4864",365565,"Frasier","8","10","Roz","Thanks.  I have a really good feeling about Hans. He's very funny - he just told me he was Chief Doctor of Brainiatrics!",1,"female",36556,2001,23,"1998-2001"
"4865",323645,"Frasier","7","15","Daphne","Remember my friend Rowena?  She's much prettier since her surgery!  You look at her face and you can't even tell where it used to be.",1,"female",32364,2000,26,"1998-2001"
"4866",333665,"Frasier","7","19","Bebe","...I don't expect gratitude, Frasier.  Just a little faith. I finished your KACL contract this morning.",1,"female",33366,2000,16,"1998-2001"
"4867",381871,"Friends","8","9","Rachel","You can keep those pants by the way.",1,"female",38187,2001,7,"1998-2001"
"4868",371711,"Friends","8","5","Phoebe","Well maybe he was just nervous, yknow you can be very intimidating. And besides Ive met your pastry chef and she can stand to be taken down a peg or two.",1,"female",37171,2001,30,"1998-2001"
"4869",297491,"Friends","6","23","Phoebe","Come on Ross, youre a paleontologist, dig a little deeper.",1,"female",29749,2000,9,"1998-2001"
"4870",332084,"Frasier","7","19","Daphne","Yes, but don't you say anything.  I had to drag him down to the store.  He tried on every pair in the place, those were the only ones he liked.",1,"female",33208,2000,31,"1998-2001"
"4871",308031,"Friends","7","2","Chandler","No, I realize that honey, but Im not gonna spend all of the money on one party.",0,"male",30803,2000,16,"1998-2001"
"4872",224231,"Friends","5","15","Rachel","Aww, Joey, come here. (She takes his hand.) Look honey, I know this must be really, really difficult for you and I--Oh, I'm sorry. Am I hurting you?",1,"female",22423,1999,27,"1998-2001"
"4873",346705,"Frasier","8","1","Frasier","Well, I used every psychological trick in my bag to get myself added to the lawsuit.",0,"male",34670,2000,15,"1998-2001"
"4874",37207,"Friends","8","5","Phoebe","Because Im dumping him today.",1,"female",37207,2001,4,"1998-2001"
"4875",335851,"Friends","7","14","Phoebe","Wait! (Knocks on the door and Ursula opens it.)",1,"female",33585,2001,8,"1998-2001"
"4876",350861,"Friends","7","20","Joey","Listen, I know the invitation says 6:00, but does that mean that you want people to get there at six, or the show is gonna start right at six?",0,"male",35086,2001,28,"1998-2001"
"4877",411695,"Frasier","9","9","Daphne","Well, that's too bad.  Do you want me to rewind?",1,"female",41169,2001,10,"1998-2001"
"4878",257175,"Frasier","6","9","Roz","Oh, I don't know.  I'm not sure I feel comfortable taking money from you.",1,"female",25717,1998,14,"1998-2001"
"4879",313825,"Frasier","7","10","Frasier","No, it's helping my back actually.  You know, and when you sit in it, you don't have to look at it.",0,"male",31382,1999,21,"1998-2001"
"4880",329541,"Friends","7","11","Phoebe","Oh Joey, weve heard the specials three times! Okay? Theres prime rib, mahi mahi, and a very special lobster ravioli. (She grabs his menu and hands it to the waiter.)",1,"female",32954,2001,29,"1998-2001"
"4881",376275,"Frasier","8","15","Frasier","Excuse me, Niles, but we have a concert to make.",0,"male",37627,2001,9,"1998-2001"
"4882",386175,"Frasier","8","20","Daphne","Yes, nothing at all like the subjective evidence and lucky guesses psychiatry is based on.",1,"female",38617,2001,14,"1998-2001"
"4883",376175,"Frasier","8","15","Frasier","Yes Roz, he'll be fine.  But, you know, I think for his sake we should wrap this up.",0,"male",37617,2001,18,"1998-2001"
"4884",390945,"Frasier","8","23","Niles","Absolutely.  I've thought this through, a lot.  Irrationally, of course.",0,"male",39094,2001,11,"1998-2001"
"4885",312275,"Frasier","7","9","Lilith","Of course not, he'll only deny it.",1,"female",31227,1999,6,"1998-2001"
"4886",352871,"Friends","7","21","Phoebe","Okay, so now they know that you know and they don't know that Rachel knows?",1,"female",35287,2001,14,"1998-2001"
"4887",216156,"Frasier","5","14","Frasier","Yes, isn't it, though?I mean, look at that vista, it's stunning!  Puts one in mind of the Matterhorn, doesn't it?",0,"male",21615,1998,20,"1998-2001"
"4888",385591,"Friends","8","11","Rachel","Okay, its justand this is really embarrassingbut lately with this whole pregnancy thing Im just finding myselfhow do I put this umm, erotically charged.",1,"female",38559,2001,23,"1998-2001"
"4889",349019,"Frasier","8","2","Frasier","Yes, I know. It's perfectly understandable.  Listen, I know you can't go out on your date with Niles tonight, but what's to stop two friends from going out to dinner?  My treat, you can even wear that new dress of yours.",0,"male",34901,2000,42,"1998-2001"
"4890",248765,"Frasier","6","5","Daphne","Is it that man up there with the binoculars?",1,"female",24876,1998,8,"1998-2001"
"4891",3246110,"Frasier","7","15","Martin","Oh, I get it, you're worried she'll know I'm straight, find out I've been lying to her mother.",0,"male",32461,2000,17,"1998-2001"
"4892",164991,"Friends","4","11","Ross","All right, there you go!",0,"male",16499,1998,4,"1998-2001"
"4893",217711,"Friends","5","12","Chandler","Oh yes, sir! Put me out of my misery. Are you sure you never played pro? (Does his work laugh.) (To Monica) Please let them win!",0,"male",21771,1999,25,"1998-2001"
"4894",309011,"Friends","7","3","Rachel","Oh, yknow what you should get em? One of those little uh, portable CD players.",1,"female",30901,2000,14,"1998-2001"
"4895",305851,"Friends","7","1","Monica","(in a French accent) Bonjour, monsieur.",1,"female",30585,2000,5,"1998-2001"
"4896",399465,"Frasier","9","4","Niles","Here, I can help you with that, Dad.  Daphne, would you- would you get us some coffee?",0,"male",39946,2001,17,"1998-2001"
"4897",408285,"Frasier","9","8","Roz","Oh, my God, I remember this place.",1,"female",40828,2001,6,"1998-2001"
"4898",24816,"Friends","6","1","Phoebe","Hell, Im drunk right now! (They all turn and look at her.) What? I cant have a mimosa with breakfast?! Im on vacation!",1,"female",24816,1999,22,"1998-2001"
"4899",212876,"Frasier","5","12","Niles","Birds of Paradise, I suppose that's her idea of floral irony.",0,"male",21287,1998,10,"1998-2001"
"4900",415654,"Seinfeld","9","15","GEORGE","I really don't think we're supposed to be talkin' about this.",0,"male",41565,1998,10,"1998-2001"
"4901",312965,"Frasier","7","10","Daphne","Oh goodness, is your back bothering you again? Oh, I'm sorry I made you get up.  I forgot my keys.",1,"female",31296,1999,20,"1998-2001"
"4902",218541,"Friends","5","12","Chandler","Oh. (Does a double take when he realizes what she just said.)",0,"male",21854,1999,11,"1998-2001"
"4903",416254,"Seinfeld","9","15","ELAINE","Oh, right, at the coffee shop. Where did they get the idea that you have a place in the Hamptons?",1,"female",41625,1998,19,"1998-2001"
"4904",30953,"Friends","7","3","Ross","Oh, we have to get you an engagement present?",0,"male",30953,2000,8,"1998-2001"
"4905",337671,"Friends","7","15","Joey","Yes, but in Drake Remorays body. (Ross laughs unbelievably.) Why is this so hard for you to get? I thought you were a scientist!",0,"male",33767,2001,23,"1998-2001"
"4906",328495,"Frasier","7","17","Martin","Well, guess who's allergic to Eddie?",0,"male",32849,2000,5,"1998-2001"
"4907",27201,"Friends","6","12","Phoebe","I didnt know Playboy prints jokes.",1,"female",27201,2000,5,"1998-2001"
"4908",427818,"Seinfeld","9","20","KRAMER","You've got insurance. You tell them that the car was stolen, and then you get another one free.",0,"male",42781,1998,17,"1998-2001"
"4909",276471,"Friends","6","14","Rachel","Oh Ross, hi! Hey, how are ya? There you are!",1,"female",27647,2000,9,"1998-2001"
"4910",209166,"Frasier","5","10","Frasier","Yes, well there's certainly no way I'm leaving now!",0,"male",20916,1998,8,"1998-2001"
"4911",377245,"Frasier","8","16","Roz","Frasier, let's move on, shall we?  OK, let's talk music.",1,"female",37724,2001,10,"1998-2001"
"4912",173911,"Friends","4","15","Ross","Okay, I know what I have to do. Ive got to go Red Ross. (Joey and Phoebe dont know what hes talking about.) Yknow, Red Ross!",0,"male",17391,1998,25,"1998-2001"
"4913",328261,"Friends","7","11","Rachel","Umm, I think hes still out. Whats wrong?",1,"female",32826,2001,7,"1998-2001"
"4914",338395,"Frasier","7","22","Daphne","Well, you all look fantastic but I think we have a winner... Team C!",1,"female",33839,2000,13,"1998-2001"
"4915",281395,"Frasier","6","19","Niles","I'd like a cup of... tea, sounds nice.",0,"male",28139,1999,7,"1998-2001"
"4916",364211,"Friends","8","2","Rachel","Hey Joey, what would you do if someone that you slept with told you that she was pregnant?",1,"female",36421,2001,17,"1998-2001"
"4917",309521,"Friends","7","3","Phoebe","(pauses as he figures out how to answer that) Because Im normal! That was the one legacy my grandmother left me, and I know you wanted it as an engagement present.",1,"female",30952,2000,30,"1998-2001"
"4918",294745,"Frasier","7","2","Frasier","Daphne, just don't let you mother guilt you into having the wedding she wants instead of the wedding you want.",0,"male",29474,1999,19,"1998-2001"
"4919",213811,"Friends","5","10","Monica","Ready? (They grab a hold of each other's necks.) Wrestle! (They start wrestling.)",1,"female",21381,1998,12,"1998-2001"
"4920",308665,"Frasier","7","8","Frasier","Yes, and most of the feeling in your face as well!",0,"male",30866,1999,10,"1998-2001"
"4921",33077,"Friends","7","12","Joey","Right-right up here. (Starts looking at them through a piece of pipe.)",0,"male",33077,2001,11,"1998-2001"
"4922",381981,"Friends","8","10","Chandler","She had a point. (Shows her the receipt.)",0,"male",38198,2001,7,"1998-2001"
"4923",176121,"Friends","4","16","Rachel","All right, well, everybody just remember where they were sitting.",1,"female",17612,1998,9,"1998-2001"
"4924",28730,"Friends","6","18","Joey","Hey, here you go. (Hands her another one.)",0,"male",28730,2000,7,"1998-2001"
"4925",178701,"Friends","4","17","Monica","Thats sounds great, but how are you going to afford it?",1,"female",17870,1998,10,"1998-2001"
"4926",264455,"Frasier","6","12","Frasier","Her feelings are going to be hurt anyway.  She's here 'til Sunday.  She's expecting him to call.  Oh, dear God.  At least this way Roz can let her down easy.",0,"male",26445,1999,33,"1998-2001"
"4927",216281,"Friends","5","11","Joey","And you're not supposed to be gossiping!!",0,"male",21628,1999,6,"1998-2001"
"4928",289335,"Frasier","6","23","Frasier","I'm just trying to reach him, Dad.",0,"male",28933,1999,6,"1998-2001"
"4929",260875,"Frasier","6","10","Martin","All right, come on, quick.",0,"male",26087,1998,4,"1998-2001"
"4930",353741,"Friends","7","21","Chandler","So we both finished our vows.",0,"male",35374,2001,5,"1998-2001"
"4931",410854,"Seinfeld","9","13","JERRY","Wow! Good work, Nancy Drew",0,"male",41085,1998,4,"1998-2001"
"4932",403305,"Frasier","9","6","Daphne","Yes, he is!  He's been a great musician for over thirty years.  There's also his charity work and his knighthood!",1,"female",40330,2001,21,"1998-2001"
"4933",417454,"Seinfeld","9","16","GEORGE","Reprogram all the buttons, see if he changes them back. You know? The old switcheroo.",0,"male",41745,1998,14,"1998-2001"
"4934",213766,"Frasier","5","13","Frasier","All right.Hello Seattle, this is Dr. Frasier Crane.  You know, I was reminded this morning of a jaunty aphorism which is credited to the great thinker Spinoza... Meanwhile, in Roz's booth, she is up to her elbows in madness.",0,"male",21376,1998,39,"1998-2001"
"4935",322181,"Friends","7","8","Joey","All right, Rach, the big question is, does he like you? All right? Because if he doesn't like you, this is all a moo-point.",0,"male",32218,2000,23,"1998-2001"
"4936",358131,"Friends","7","23","Phoebe","Hey, do you think this is why Chandler took off?",1,"female",35813,2001,9,"1998-2001"
"4937",2563110,"Frasier","6","8","Niles","Yes, yes, that's my neighbor.  Don't clap, it just encourages her.",0,"male",25631,1998,11,"1998-2001"
"4938",229731,"Friends","5","17","Chandler","Yeah! I've never been in a relationship that's lasted this long before. Y'know to get past the beginning and still be around each other all the time, I think that's pretty incredible. And the fact that this is happening all with you, yeah I think that's pretty exciting. (Kisses her.)",0,"male",22973,1999,49,"1998-2001"
"4939",319185,"Frasier","7","12","Frasier","Dad, that's brilliant!  And there was a delightful little restaurant just across the border.",0,"male",31918,2000,14,"1998-2001"
"4940",3384110,"Frasier","7","22","Frasier","Daphne, if there happens to be another game that we play, do you think that you could arrange for me to be on the same team as your friend Holly there?",0,"male",33841,2000,30,"1998-2001"
"4941",300485,"Frasier","7","5","Roz","I better.  I have a date tomorrow.  It's my first one in a month.  A month!  Between spending my days with you and my nights with Alice, I've forgot what a real conversation is like.",1,"female",30048,1999,38,"1998-2001"
"4942",2347110,"Frasier","5","22","Daphne","Yeah, but this isn't cinnamon sable.",1,"female",23471,1998,5,"1998-2001"
"4943",406354,"Seinfeld","9","11","GEORGE","Only I hold the answer key to their true candy identities. And so, without further ado, I give you the candy line-up.",0,"male",40635,1998,21,"1998-2001"
"4944",218021,"Friends","5","12","Rachel","Yeah! No that's what I was thinking.",1,"female",21802,1999,6,"1998-2001"
"4945",391195,"Frasier","8","23","Frasier","You know, Lana, I think the house should go the other way around - with the door facing the couch.Feng Shui!",0,"male",39119,2001,20,"1998-2001"
"4946",172121,"Friends","4","14","Phoebe","No, listening! Sit! Yknow, maybe it would just really, really help if you would just talk.",1,"female",17212,1998,15,"1998-2001"
"4947",237321,"Friends","5","21","Phoebe","I don't know. I'll just handle itI'll ask you to talk to him!",1,"female",23732,1999,12,"1998-2001"
"4948",415395,"Frasier","9","11","Daphne","Good news, dear!  Roz is going to join us for shopping today.",1,"female",41539,2001,12,"1998-2001"
"4949",277055,"Frasier","6","17","Frasier","Family emergency.  Apparently it's so urgent they didn't have time to think up a plausible excuse!",0,"male",27705,1999,16,"1998-2001"
"4950",208771,"Friends","5","7","Joey","Dude, stop talking crazy and make us some tea!",0,"male",20877,1998,8,"1998-2001"
"4951",389564,"Frasier","8","22","Roz","Yeah, and make sure the lady's has a lot of Jack Daniels in it.Never order for your date, it's cheesy.",1,"female",38956,2001,19,"1998-2001"
"4952",3113110,"Frasier","7","9","Frasier","Thank Goodness the line wasn't stop.",0,"male",31131,1999,5,"1998-2001"
"4953",251885,"Frasier","6","6","Frasier","No, no, Niles, maybe she's bluffing.  You know, once she's signed the financial settlement...",0,"male",25188,1998,14,"1998-2001"
"4954",299881,"Friends","6","24","Monica","Ross let me ask you a question. All jokes aside, where is this relationship going?",1,"female",29988,2000,14,"1998-2001"
"4955",280805,"Frasier","6","19","Martin","I remember going through that box with your mother.  She always knew just what to say to cheer me up.  ""So what if the trophy says baking instead of baseball, Marty?  Catchers' mitts or oven mitts, they're our little champions.""",0,"male",28080,1999,42,"1998-2001"
"4956",425664,"Seinfeld","9","19","KRAMER","Well, now I can't see Jerry.",0,"male",42566,1998,5,"1998-2001"
"4957",339331,"Friends","7","15","Monica","(breaks away) Oh wait, just one more thing! One more minute! (To Cecilia) Umm, youre a stupid bitch.",1,"female",33933,2001,17,"1998-2001"
"4958",215986,"Frasier","5","14","Daphne","I called Annie.  She's all excited.  Turns out she just bought new skis with the money she made off her new swimsuit calendar.",1,"female",21598,1998,24,"1998-2001"
"4959",175231,"Friends","4","16","Monica","Oh no, two days, you must be bummed.",1,"female",17523,1998,7,"1998-2001"
"4960",204891,"Friends","5","6","Monica","Rachel, if you want the little round waffles, you gotta have to wait until I find the little waffle iron.",1,"female",20489,1998,19,"1998-2001"
"4961",200951,"Friends","5","4","Emily","Ross, there's one thing that really scares me still.",1,"female",20095,1998,8,"1998-2001"
"4962",243491,"Friends","5","23","Rachel","Okay. Yeah, that would be nice actually, to have the apartment to myself for a night.",1,"female",24349,1999,15,"1998-2001"
"4963",226421,"Friends","5","16","Phoebe","No but you shouldn't! Don't ever do that again.",1,"female",22642,1999,8,"1998-2001"
"4964",406663,"Seinfeld","9","11","KRAMER","Yeah, yeah. Well, I'll think about it..",0,"male",40666,1998,6,"1998-2001"
"4965",366475,"Frasier","8","11","Frasier","Yes.  Actually, I'm looking forward to it, Dad.",0,"male",36647,2001,8,"1998-2001"
"4966",386375,"Frasier","8","20","Daphne","I think I did pretty well on the cards.  The premonition test was a little tricky, but all in all I was in the zone.",1,"female",38637,2001,25,"1998-2001"
"4967",265561,"Friends","6","9","Chandler","(annoyed) Do you know why?",0,"male",26556,1999,4,"1998-2001"
"4968",196791,"Friends","5","2","Chandler","So, thanks for having me over! Rach. (Goes over, grabs her, and kisses her.) Pheebs. (After a moment while he decides how to kiss her around her belly, grabs her and kisses her.)",0,"male",19679,1998,32,"1998-2001"
"4969",233586,"Frasier","5","22","Niles","Oh, sort of.  It's just been so long since I've been single, I'm finding it hard to strike up conversations.",0,"male",23358,1998,20,"1998-2001"
"4970",208186,"Frasier","5","10","Frasier","Oh hardly.  If not for you I would have missed seeing the World's Most Nauseating Couple defend their title.",0,"male",20818,1998,19,"1998-2001"
"4971",404653,"Seinfeld","9","11","JERRY","I saw one once that could do sign language.",0,"male",40465,1998,8,"1998-2001"
"4972",258195,"Frasier","6","9","Frasier","I paid for that parking ticket.  Fifty dollars as I recall. It means you owe me ten.",0,"male",25819,1998,17,"1998-2001"
"4973",300161,"Friends","6","24","Rachel","Someone? I brought people. Mr. Thompson, this is Phoebe. Phoebe, this is Mr. Thompson. (She introduces them.) Hes the head of my department.",1,"female",30016,2000,22,"1998-2001"
"4974",213866,"Frasier","5","13","Roz","Yeah.  Have you ever run for political office, or considered running for political office?",1,"female",21386,1998,14,"1998-2001"
"4975",178131,"Friends","4","17","Monica","It is not over! Youre over!",1,"female",17813,1998,5,"1998-2001"
"4976",350535,"Frasier","8","3","Martin","You're damn right they're not, because I'm not filling out any application!  So will you hurry up and make your date, and let's get off this ice floe!",0,"male",35053,2000,28,"1998-2001"
"4977",226961,"Friends","5","16","Joey","No, never done that either.",0,"male",22696,1999,4,"1998-2001"
"4978",3413110,"Frasier","7","23","Daphne","Ugh.  That's not an easy conversation to have.",1,"female",34131,2000,8,"1998-2001"
"4979",288191,"Friends","6","19","Phoebe","Okay, I just thought of the perfect guy for Rachel to take to her thing.",1,"female",28819,2000,14,"1998-2001"
"4980",319191,"Friends","7","7","Monica","Well, she actually has a boyfriend yknow herself, named Clark. Uh, she also kinda invited herself to our wedding. Clark too.",1,"female",31919,2000,20,"1998-2001"
"4981",188691,"Friends","4","22","Joey","Whoa-whoa-whoa! Before you start handing out wedding rings and planning bachelor parties, dont you have to decide who your best man is gonna be?",0,"male",18869,1998,23,"1998-2001"
