"","...1","Show","Season","Episode","Character","Line","Gender","Gender_label","Rownumber","Year","N_words","Year_groups"
"813",269510,"Parks and recreation","1","06","Mark Brendanawicz","Leslie, this is already a park! Look, I mean, you got Dirt Slide over here, you got Ring Around The Diaper you could play there.",0,"male",2695,2009,24,"2006-2009"
"814",237712,"Parks and recreation","1","06","Ann Perkins","Andy's playing a show tonight, and we'd love it if you came by.",1,"female",2377,2009,12,"2006-2009"
"815",77362,"Parks and recreation","2","11","Tom Haverford","That girl up there, she's my emergency contact.",0,"male",7736,2009,7,"2006-2009"
"816",81873,"How I met your mother","02","21","Lily","You're really cute. Oh, no. Really?",1,"female",8187,2007,5,"2006-2009"
"817",108744,"The Office","3","22","Michael","OK, you know something, Dwight? We are not the terrorists. Why don't you just take these women, put 'em in a burlap sack, and hit 'em with a stick? Because that's what you're doing. I celebrate these women. They deserve the right to dress as they please. If Pam wants to show more cleavage, she should be able to. I encourage that.",0,"male",10874,2007,61,"2006-2009"
"818",141872,"How I met your mother","04","15","Barney","You're not gonna get us out a slogan.",0,"male",14187,2009,7,"2006-2009"
"819",111043,"How I met your mother","03","17","Barney","Marshall, I'm about to tell you a secret that you can't tell anyone-- not Ted, not Robin, not Lily.",0,"male",11104,2008,18,"2006-2009"
"820",113693,"How I met your mother","03","18","Stella","Ted, you told them, didn't you?",1,"female",11369,2008,5,"2006-2009"
"821",151634,"The Office","4","16","Toby","I'd say all the goofing around at Pam's desk, and, and hanging out with Pam, has finally caught up to him... w-with Pam",0,"male",15163,2008,22,"2006-2009"
"822",165383,"How I met your mother","05","05","Marshall","Back in college, Ted and I used to take these crazy road trips from Connecticut all the way to Chicago just for Gazzola's pizza.",0,"male",16538,2009,23,"2006-2009"
"823",87373,"How I met your mother","03","02","Marshall","I am such a jerk.",0,"male",8737,2007,4,"2006-2009"
"824",5182,"The Big Bang Theory","02","04 – The Griffin Equivalency","Sheldon","He gets a new office, I can’t even get paper towels in the men’s room?",0,"male",4327,2008,15,"2006-2009"
"825",57982,"Parks and recreation","2","07","Leslie Knope","This is for Mayor Percy! This is for the Parks Department office! This is for pooping on the handball court!",1,"female",5798,2009,19,"2006-2009"
"826",83016,"The Office","3","9","Pam","Kinda sounds like... prison's... better than Dunder-Mifflin.",1,"female",8301,2006,6,"2006-2009"
"827",150403,"How I met your mother","04","20","Marshall","Wait! I ran a simulation league baseball in school.",0,"male",15040,2009,8,"2006-2009"
"828",236612,"Parks and recreation","1","06","Leslie Knope","But I'll meet up with you guys after the tete-a-tete, I promise.",1,"female",2366,2009,11,"2006-2009"
"829",281114,"How I met your mother","01","14","Robin","Well, as tempting as that sounds, I'm hanging out with my friend who just got dumped. She really needs some support... or a stranger's tongue down her throat. That seems healthy. All right. Guess I'm in.",1,"female",2811,2006,35,"2006-2009"
"830",183624,"The Office","5","11","Phyllis","I didn't ask you where it was. I told you where it needs to be.",1,"female",18362,2008,14,"2006-2009"
"831",123693,"How I met your mother","04","05","Stella","It's important to me. I would have never invited the father of Lucy.",1,"female",12369,2008,12,"2006-2009"
"832",75762,"Parks and recreation","2","11","Ron Swanson","So, how are you feeling, Tom?",0,"male",7576,2009,5,"2006-2009"
"833",527013,"How I met your mother","02","04","Robin","Bitch is lucky I brought my small purse. No room for my g*n. Here. Now where does the rodeo slut live?",1,"female",5270,2006,20,"2006-2009"
"834",233917,"The Office","6","6","Andy","Yeah, buy my insurance or I'll burn your warehouse down!",0,"male",23391,2009,9,"2006-2009"
"835",208312,"Parks and recreation","1","05","Ann Perkins","Am I the only [bleep] Person here who doesn't know Janine Restrepo?",1,"female",2083,2009,11,"2006-2009"
"836",2757,"The Big Bang Theory","01","11 – The Pancake Batter Anomaly","Sheldon","Well, of course, but, not by myself.",0,"male",2336,2008,7,"2006-2009"
"837",109203,"How I met your mother","03","16","Lily","Well, that's cool. You got to pay the bills somehow since your whole music thing didn't really pan out, did it?",1,"female",10920,2008,20,"2006-2009"
"838",112943,"How I met your mother","03","18","Ted","It's been five months for you too?",0,"male",11294,2008,6,"2006-2009"
"839",74802,"Parks and recreation","2","11","Leslie Knope","We'll make it Tom's night.",1,"female",7480,2009,4,"2006-2009"
"840",162153,"How I met your mother","05","03","Robin","Hey, guys. What you talking about?",1,"female",16215,2009,5,"2006-2009"
"841",92682,"How I met your mother","03","04","Robin","You guys are totally crazy.",1,"female",9268,2007,4,"2006-2009"
"842",111323,"How I met your mother","03","17","Barney","Hey, if I wanted a psychological evaluation, I'd hire the guy we pay to hint notize us before depositions. Now, get cracking!",0,"male",11132,2008,21,"2006-2009"
"843",3070,"The Big Bang Theory","01","12 – The Jerusalem Duality","Raj","You started it, dude.",0,"male",2587,2008,4,"2006-2009"
"844",75824,"The Office","3","6","Pam","You say one more word",1,"female",7582,2006,4,"2006-2009"
"845",126724,"The Office","4","5","Andy","Twenty seconds to go time.",0,"male",12672,2007,4,"2006-2009"
"846",93243,"How I met your mother","03","04","Lily","I can't believe you got dumped by a 6-year-old.",1,"female",9324,2007,8,"2006-2009"
"847",76852,"Parks and recreation","2","11","Ron Swanson","By the way, you're doing a bang-up job of looking sad about Wendy.",0,"male",7685,2009,12,"2006-2009"
"848",4318,"The Big Bang Theory","01","17 – The Tangerine Factor","Penny","Thank you. So do you.",1,"female",3618,2008,5,"2006-2009"
"849",73501,"Parks and recreation","2","10","Ron Swanson","She kept her mouth shut and now you're in the clear.",0,"male",7350,2009,10,"2006-2009"
"850",82473,"How I met your mother","02","21","Ted","Dude, those guys are criminals.",0,"male",8247,2007,4,"2006-2009"
"851",166434,"The Office","5","5","Oscar","Great, they stole my laptop.",0,"male",16643,2008,4,"2006-2009"
"852",522512,"How I met your mother","02","04","Lily","Okay, where are the guys and the hooker?",1,"female",5225,2006,7,"2006-2009"
"853",67403,"How I met your mother","02","11","Lily","Happy? Now, you've pissed off the big guy upstairs.",1,"female",6740,2006,8,"2006-2009"
"854",161964,"The Office","5","3","Pam","Not one of them called to congratulate me on our engagement.",1,"female",16196,2008,10,"2006-2009"
"855",96515,"How I met your mother","03","07","Robin","I-I don't know, tell him, tell him you saw a ghost. Tell him it's haunted.",1,"female",9651,2007,14,"2006-2009"
"856",2267,"The Big Bang Theory","01","09 – The Cooper-Hofstadter Polarization","Penny","Uh, well no, no, not in… not in those words.",1,"female",1922,2008,10,"2006-2009"
"857",63152,"Parks and recreation","2","08","Ron Swanson","May they always stay that way.",0,"male",6315,2009,5,"2006-2009"
"858",174504,"The Office","5","8","Pam","I just talked to my advisor. Failing.",1,"female",17450,2008,6,"2006-2009"
"859",61731,"Parks and recreation","2","08","Leslie Knope","Ron, she's in your head.",1,"female",6173,2009,4,"2006-2009"
"860",9864,"The Big Bang Theory","03","01 – The Electric Can Opener Fluctuation","Howard","And we agreed to never speak of it again.",0,"male",8262,2009,9,"2006-2009"
"861",176704,"The Office","5","9","Michael","Is there no way we can get rid of him?",0,"male",17670,2008,9,"2006-2009"
"862",57534,"The Office","2","20","Phyllis","We don't feel that way.",1,"female",5753,2006,4,"2006-2009"
"863",95703,"How I met your mother","03","06","Lily","Oh, you should go. I mean, you're not gonna take the job, but you might as well get a great meal out of the deal.",1,"female",9570,2007,24,"2006-2009"
"864",215953,"The Office","5","26","Michael","Get 'em there. Get 'em there.",0,"male",21595,2009,5,"2006-2009"
"865",142904,"The Office","4","13","Jan","Alright, well, let's go then, I say upstairs.",1,"female",14290,2008,7,"2006-2009"
"866",116943,"How I met your mother","04","01","Stella","You were staring at me.",1,"female",11694,2008,4,"2006-2009"
"867",396315,"The Office","2","12","Dwight","Hey, Pam, I'm assistant regional manager, and I can take care of him. Part of my duties are to.",0,"male",3963,2006,18,"2006-2009"
"868",65402,"How I met your mother","02","10","Marshall","Oh, my God. Freedom has never tasted so delicious.",0,"male",6540,2006,8,"2006-2009"
"869",464710,"Parks and recreation","2","05","Tom Haverford","I told you, gold sequin sweatpants.",0,"male",4647,2009,5,"2006-2009"
"870",8768,"The Big Bang Theory","02","19 – The Dead Hooker Juxtaposition","Howard","I won’t lie, it’s pretty dope.",0,"male",7289,2009,6,"2006-2009"
"871",241984,"The Office","6","8","Oscar","Jim, you let Michael fall in.",0,"male",24198,2009,5,"2006-2009"
"872",93333,"How I met your mother","03","05","Robin","Oh, there's a stigma. That's why people always say there's no stigma anymore.",1,"female",9333,2007,12,"2006-2009"
"873",134017,"The Office","4","7","Pam","We really did. It was fun.",1,"female",13401,2007,5,"2006-2009"
"874",120263,"How I met your mother","04","03","Lily","How they made you call the Hurricane Hector when he was pouring with rain?",1,"female",12026,2008,13,"2006-2009"
"875",174474,"The Office","5","8","Michael","A concierge is like the Winnipeg equivalent of a geisha. This is a woman who has been trained in the fine art of fanciness and pleasure. And when you meet one, it is intoxicating. Just what the doctor ordered.",0,"male",17447,2008,38,"2006-2009"
"876",5242,"The Big Bang Theory","02","04 – The Griffin Equivalency","Penny","Um, yeah, starting with the champagne a little early aren’t you?",1,"female",4376,2008,11,"2006-2009"
"877",12279,"The Big Bang Theory","03","11 – The Maternal Congruence","Howard","Because we don’t have latent homosexual feelings toward one another.",0,"male",10418,2009,10,"2006-2009"
"878",252873,"The Office","6","13","Michael","All right, just say ""some toys"" please.",0,"male",25287,2009,6,"2006-2009"
"879",827,"The Big Bang Theory","01","03 – The Fuzzy Boots Corollary","Penny","Oh, no, it’s fine, you got most of it out the window.",1,"female",739,2007,12,"2006-2009"
"880",6348,"The Big Bang Theory","02","09 – The White Asparagus Triangulation","Penny","Please don’t do that.",1,"female",5263,2008,4,"2006-2009"
"881",130182,"How I met your mother","04","08","Marshall","It was Bilson. Bilson wanted to have a head office in the dinosaur, Barney convinced him that it was really, really stupid.",0,"male",13018,2008,21,"2006-2009"
"882",408414,"How I met your mother","01","20","Marshall","Okay, it'll be cool-- I'll tell you what. We'll make a game out of it. First one to stuff a hundred invitations gets a big prize.",0,"male",4084,2006,25,"2006-2009"
"883",72972,"Parks and recreation","2","10","Leslie Knope","I'm wearing a new bra and it closes in the front, so it popped open and it threw me off.",1,"female",7297,2009,19,"2006-2009"
"884",6880,"The Big Bang Theory","02","11 – The Bath Item Gift Hypothesis","Leonard","I had no idea it was so heavy. The thing just fell right over on me, didn’t it?",0,"male",5685,2008,18,"2006-2009"
"885",123212,"Parks and recreation","1","03","Leslie Knope","It has come to my attention that you had sex with Ms. Malwae-Tweep.",1,"female",1232,2009,12,"2006-2009"
"886",85015,"How I met your mother","02","22","Ted","All right, have fun in Scotland. If you see the Loch Ness Monster, tell him Ted Mosby says, ""What's up?""",0,"male",8501,2007,19,"2006-2009"
"887",157324,"The Office","4","18","Jan","Oh, that's really good. I feel so much better. I just needed to get all that out onto the table.",1,"female",15732,2008,19,"2006-2009"
"888",56882,"Parks and recreation","2","07","Leslie Knope","The gloves are coming off.",1,"female",5688,2009,4,"2006-2009"
"889",84415,"How I met your mother","02","22","Robin","And I probably want to be in Argentina.",1,"female",8441,2007,7,"2006-2009"
"890",80351,"Parks and recreation","2","12","Tom Haverford","All right, sorted out that payroll issue, this is done.",0,"male",8035,2009,9,"2006-2009"
"891",221204,"The Office","5","28","Pam","How long will that take?",1,"female",22120,2009,4,"2006-2009"
"892",498313,"How I met your mother","02","03","Marshall","No, not that. I'm going to unleash my calves.",0,"male",4983,2006,8,"2006-2009"
"893",168343,"How I met your mother","05","06","Lily","So you're saying you should not do the dishes because you work harder than me.",1,"female",16834,2009,14,"2006-2009"
"894",887,"The Big Bang Theory","01","04 – The Luminous Fish Effect","Sheldon","I finally have the time to test my hypothesis, about the separation of the water molecules from the egg proteins, and its impact vis-a-vis taste.",0,"male",789,2007,25,"2006-2009"
"895",500213,"How I met your mother","02","03","Lily","You sat down next to me and took most of your pants off.",1,"female",5002,2006,12,"2006-2009"
"896",133463,"How I met your mother","04","10","Marshall","It's so good to be home. Mom, Lily, good job. ""Good meat, good food, good Lord, to the food. ""No? OK, let's go. Put your glasses. (Everyone dons glasses and takes out a sword Marshall Green) Okay, pass me the plate. Lily, white or red meat?",0,"male",13346,2008,45,"2006-2009"
"897",250263,"The Office","6","12","Erin","There's about 30 news alerts for ""Nip Slip.""",1,"female",25026,2009,7,"2006-2009"
"898",257412,"Parks and recreation","1","06","Leslie Knope","I'm so sorry that I missed your songs.",1,"female",2574,2009,7,"2006-2009"
"899",5432,"The Big Bang Theory","02","05 – The Euclid Alternative","Howard","Oh damn, I picked the wrong side.",0,"male",4542,2008,7,"2006-2009"
"900",101994,"The Office","3","19","Jim","Ok, if you don't want a gift, at least let me buy you a beer, or lunch or something.",0,"male",10199,2007,18,"2006-2009"
"901",148843,"How I met your mother","04","19","Lily","That's my little angels. You are luminous beings of light.",1,"female",14884,2009,9,"2006-2009"
"902",121073,"How I met your mother","04","03","Stella","You know what, Ted... Live wherever you want. I do not care.",1,"female",12107,2008,11,"2006-2009"
"903",6213,"The Big Bang Theory","02","08 – The Lizard-Spock Expansion","Leonard","I can’t tell you that.",0,"male",5166,2008,5,"2006-2009"
"904",1583,"The Big Bang Theory","01","07 – The Dumpling Paradox","Sheldon","Oh, what fresh hell is this?",0,"male",1359,2007,6,"2006-2009"
"905",225734,"The Office","6","2","Toby","Ahhh, kay. Look, we could all file complaints against each other and just drown in a sea of paperwork, but you know, we can just move on with our... with our lives.",0,"male",22573,2009,31,"2006-2009"
"906",2047,"The Big Bang Theory","01","08 – The Grasshopper Experiment","Sheldon","You are the living embodiment of the beautiful Princess Punchali.",0,"male",1741,2007,10,"2006-2009"
"907",454412,"Parks and recreation","2","04","Leslie Knope","Guess what? I'm wearing the hot one tomorrow, the black one.",1,"female",4544,2009,10,"2006-2009"
"908",140754,"The Office","4","12","Pam","Every time Michael's in a meeting, he makes me come in and give him a Post-It note telling him who's on the phone. I did it once, and he freaked out. He loved it so much. The thing is he doesn't get that many calls. So he has me make them up every 10 minutes.",1,"female",14075,2007,54,"2006-2009"
"909",149333,"How I met your mother","04","19","Ted","Okay. ""Take time to answer the phone. """,0,"male",14933,2009,7,"2006-2009"
"910",2200,"The Big Bang Theory","01","09 – The Cooper-Hofstadter Polarization","Leonard","Not only is he still not talking to me, but there’s this thing he does where he stares at you and tries to get your brain to explode. You know, like in the classic sci-fi movie Scanners? (Put’s fingers to head) You know, bzzz-pchew! Never mind. How about this one. It says, “I know my physics, but I’m still a fun guy!”",0,"male",1857,2008,62,"2006-2009"
"911",102194,"The Office","3","19","Michael","You know what? I should.",0,"male",10219,2007,4,"2006-2009"
"912",155623,"The Office","4","18","Phyllis","Can I get a list of your vendors?",1,"female",15562,2008,7,"2006-2009"
"913",69202,"Parks and recreation","2","10","Leslie Knope","Bow to the Pants Queen.",1,"female",6920,2009,4,"2006-2009"
"914",140994,"The Office","4","12","Jan","Does this work for you?",1,"female",14099,2007,4,"2006-2009"
"915",79094,"The Office","3","8","Pam","I know. I don't care.",1,"female",7909,2006,4,"2006-2009"
"916",67803,"How I met your mother","02","11","Lily","I came here to apologize. I'm so sorry, Ted.",1,"female",6780,2006,8,"2006-2009"
"917",223174,"The Office","6","1","Jim","Hey, has everyone heard a crazy rumor about themselves today?",0,"male",22317,2009,9,"2006-2009"
"918",94533,"How I met your mother","03","05","Barney","I'm teaching Ted how to live, and lucky you, I have room for one more student. Think of me as Yoda, only instead of being little and green, I wear suits and I'm awesome. I'm your bro. I'm bro-da. And tonight you are gonna use The Force to get the hottest chick in this bar into bed.",0,"male",9453,2007,56,"2006-2009"
"919",81451,"Parks and recreation","2","12","Leslie Knope","We do not have a private life! Stop saying that we have a private life! The fact is, we never slept together, and if we did, you would have proof, and we would have seen it by now.",1,"female",8145,2009,37,"2006-2009"
"920",8938,"The Big Bang Theory","02","20 – The Hofstadter Isotope","Leonard","Don’t worry, they’re more scared of you than you are of them.",0,"male",7422,2009,12,"2006-2009"
"921",265114,"How I met your mother","01","13","Barney","Because we just hooked up last night. I can't call the girl the next day. I have to wait at least, like, forever. Oh snap. Never gonna call her. Besides, she thinks I'm on my way to India.",0,"male",2651,2006,37,"2006-2009"
"922",254263,"The Office","6","13","Michael","We're going out of business!",0,"male",25426,2009,4,"2006-2009"
"923",791,"The Big Bang Theory","01","03 – The Fuzzy Boots Corollary","Penny","So, what’s new in the world of physics?",1,"female",705,2007,8,"2006-2009"
"924",213603,"The Office","5","25","Michael","I'll see your situation and I'll raise you a situation. Your company is losing clients left and right. You have a stockholder meeting coming up and you're going to have to explain to them why your most profitable branch is bleeding. So they may be looking for a little change in the CFO. So I don't think I need to wait out Dunder Mifflin. I think I just have to wait out you.",0,"male",21360,2009,72,"2006-2009"
"925",164,"The Big Bang Theory","01","01","Penny","I just, I can’t believe I trusted him.",1,"female",154,2007,8,"2006-2009"
"926",195854,"The Office","5","18","Pam","They have new phone systems now that can ring directly to a salesman, or someone presses star and they go to accounting, basically 95% of my job. But I'd like to see a machine that puts out candy for everyone.  Vending machine.",1,"female",19585,2009,42,"2006-2009"
"927",4237,"The Big Bang Theory","01","17 – The Tangerine Factor","Sheldon","Show me your citrus peels. Gei wo kan, ni jud di zi pei. Show me your citrus peels. Gei wo kan, ni jud di zi pei. Show me your…",0,"male",3543,2008,29,"2006-2009"
"928",233934,"The Office","6","6","Michael","He did talk about a fire in the warehouse... and he also vaguely threatened me with testicular cancer.",0,"male",23393,2009,17,"2006-2009"
"929",510212,"Parks and recreation","2","06","Ann Perkins","You should do it, and you should ask your friend to help you, because your friend totally has your back.",1,"female",5102,2009,19,"2006-2009"
"930",140363,"How I met your mother","04","14","Robin","It will not help me find a job. I'm going to evict. I know what to do. (Robin enters an office) This is where the auditions for the daughter of lottery?",1,"female",14036,2009,30,"2006-2009"
"931",271012,"Parks and recreation","1","06","Leslie Knope","I can build one park.",1,"female",2710,2009,4,"2006-2009"
"932",230994,"The Office","6","4","Michael","Alright. My point is I said what I wanted to say and Mema, I hope you heard every word.",0,"male",23099,2009,18,"2006-2009"
"933",12257,"The Big Bang Theory","03","11 – The Maternal Congruence","Leonard","I just don’t understand why he knows more about your life than I do.",0,"male",10397,2009,14,"2006-2009"
"934",235214,"How I met your mother","01","12","Barney","What I don't get is, why is Claudia marrying Stuart? She's way hotter than him. How way? Way way.",0,"male",2352,2006,18,"2006-2009"
"935",92923,"How I met your mother","03","04","Robin","And what about me? You think I go around pouring cereal for every boy in town.",1,"female",9292,2007,15,"2006-2009"
"936",128223,"The Office","4","5","Andy","Dwight has defeated the computer.",0,"male",12822,2007,4,"2006-2009"
"937",176564,"The Office","5","9","Michael","NOOOO! GOD! No, God, please no! No! No! NOOO!",0,"male",17656,2008,8,"2006-2009"
"938",141374,"The Office","4","12","Pam","Please? Kelly's trash talking me because Darryl is beating you.",1,"female",14137,2007,9,"2006-2009"
"939",125933,"How I met your mother","04","06","Barney","Boy, this sure is another table. What are we talking?",0,"male",12593,2008,9,"2006-2009"
"940",294514,"How I met your mother","01","14","Victoria","There's no time for that.",1,"female",2945,2006,4,"2006-2009"
"941",190324,"The Office","5","14","Pam","He's not saying what he needs to say.",1,"female",19032,2009,7,"2006-2009"
"942",76304,"The Office","3","7","Michael","Nothing, Pam. What difference does it make? We'll be gone in a couple of weeks anyway.",0,"male",7630,2006,15,"2006-2009"
"943",168153,"How I met your mother","05","06","Robin","The ski babes are back!",1,"female",16815,2009,4,"2006-2009"
"944",110554,"The Office","3","23","Dwight","Oh, is it possible you ate food that contained animal waste?",0,"male",11055,2007,10,"2006-2009"
"945",132953,"How I met your mother","04","10","Barney","You can not go to jail! They are dying in the hallways!And meals are really heavy.",0,"male",13295,2008,15,"2006-2009"
"946",4753,"The Big Bang Theory","02","02 – The Codpiece Topology","Penny","Had a great time, ciao (closes door.)",1,"female",3984,2008,7,"2006-2009"
"947",131603,"How I met your mother","04","09","Marshall","As if I had just flossing.",0,"male",13160,2008,5,"2006-2009"
"948",159723,"How I met your mother","05","01","Robin","Well, lead the way, sweetie pie.",1,"female",15972,2009,5,"2006-2009"
"949",101034,"The Office","3","19","Kelly","I can. You would have left me to fend for myself. Like that time we were on the Ferris Wheel and that kid dropped a milk shake on me and you just laughed.",1,"female",10103,2007,32,"2006-2009"
"950",260312,"Parks and recreation","1","06","Ron Swanson","Hey, who wants to see me climb a tree?",0,"male",2603,2009,8,"2006-2009"
"951",127153,"How I met your mother","04","07","Robin","Are you okay? You looked upset on the phone.",1,"female",12715,2008,8,"2006-2009"
"952",6014,"The Big Bang Theory","02","07 – The Panty Pinata Polarization","Howard","No need to neuter the nerd, I can get you back online.",0,"male",5001,2008,12,"2006-2009"
"953",311000,"Parks and recreation","1","01","Leslie Knope","You know, I like to tell people, you know, ""Get on board and buckle up, because my ride's gonna be a big one.""",1,"female",31,2009,22,"2006-2009"
"954",71162,"Parks and recreation","2","10","Leslie Knope","Hey, you know what is great?",1,"female",7116,2009,5,"2006-2009"
"955",85483,"How I met your mother","02","22","Ted","No, I need a break from all that, I... I just want to get out there and have fun for a while, you know?",0,"male",8548,2007,23,"2006-2009"
"956",76463,"The Office","3","7","Kelly","If I get to stay and Ryan is laid off, I will kill myself. Like Romeo and Juliet, the Claire Danes one.",1,"female",7646,2006,21,"2006-2009"
"957",77732,"Parks and recreation","2","11","Tom Haverford","You know those hangover pills you can order on TV?",0,"male",7773,2009,9,"2006-2009"
"958",7282,"The Big Bang Theory","02","13 – The Friendship Algorithm","Penny","Well, how did you guys become friends?",1,"female",6009,2009,7,"2006-2009"
"959",102273,"The Office","3","19","Jan","Why don't we talk next month, after the quarter ends?",1,"female",10227,2007,9,"2006-2009"
"960",10950,"The Big Bang Theory","03","05 – The Creepy Candy Coating Corollary","Stuart","Everyone has a different theory.",0,"male",9224,2009,5,"2006-2009"
"961",1841,"The Big Bang Theory","01","07 – The Dumpling Paradox","Howard","Sheldon, you got him in your sights, fire, he’s charging his plasma rifle.",0,"male",1572,2007,13,"2006-2009"
"962",3177,"The Big Bang Theory","01","13 – The Bat Jar Conjecture","Sheldon","Oh please, you don’t even have a PhD.",0,"male",2680,2008,8,"2006-2009"
"963",70933,"How I met your mother","02","13","Lily","We're not in high school anymore. People don't make fun of you for posing nude for a painting. We're adults now.",1,"female",7093,2007,20,"2006-2009"
"964",114424,"The Office","3","24","Pam","This was a terrible relationship. You were not happy when you were with her.",1,"female",11442,2007,13,"2006-2009"
"965",148863,"How I met your mother","04","19","Lily","Because that's the point of playing, having fun.",1,"female",14886,2009,7,"2006-2009"
"966",124373,"How I met your mother","04","05","Stella","What does Robin here? I thought I was clear. No ex at our wedding.",1,"female",12437,2008,13,"2006-2009"
"967",602,"The Big Bang Theory","01","03 – The Fuzzy Boots Corollary","Sheldon","There is no more Sheldon, I am the Swordmaster!",0,"male",544,2007,9,"2006-2009"
"968",389914,"How I met your mother","01","19","Robin","Oh, and Paralegally Blonde isn't here in her low-cut dress to make me jealous?",1,"female",3899,2006,13,"2006-2009"
"969",147733,"How I met your mother","04","18","Lily","Anyone of Rush, a Meat Pie from Montreal and a lunchbox superhero.",1,"female",14773,2009,11,"2006-2009"
"970",7301,"The Big Bang Theory","02","13 – The Friendship Algorithm","Penny","Wait! How many questions are on this thing?",1,"female",6027,2009,8,"2006-2009"
"971",344310,"Parks and recreation","2","02","Leslie Knope","Yeah, it's a necklace, made out of candy.",1,"female",3443,2009,7,"2006-2009"
"972",72531,"Parks and recreation","2","10","Ann Perkins","He's pretty out of it.",1,"female",7253,2009,4,"2006-2009"
"973",131033,"How I met your mother","04","09","Lily","45. It gets a little tough.",1,"female",13103,2008,5,"2006-2009"
"974",152107,"The Office","4","16","Michael","Dammit, Phyllis. Alright, everybody out except Phyllis.",0,"male",15210,2008,6,"2006-2009"
"975",151683,"How I met your mother","04","21","Robin","This is Holly who writes to you? You're not promised to wait three days?",1,"female",15168,2009,13,"2006-2009"
"976",216004,"The Office","5","26","Erin","I really love your outfit.",1,"female",21600,2009,4,"2006-2009"
"977",342102,"Parks and recreation","1","01","Ron Swanson","I would rather work for Chuck E. Cheese.",0,"male",342,2009,7,"2006-2009"
"978",117824,"The Office","4","1","Michael","No... OK, she always looks like that... That is not my fault.",0,"male",11782,2007,11,"2006-2009"
"979",73981,"Parks and recreation","2","11","Leslie Knope","And how are your institutions, that you're a part of?",1,"female",7398,2009,9,"2006-2009"
"980",429014,"The Office","2","13","Michael","My lips are sealed.  My lips are sealed... Bangles.",0,"male",4290,2006,9,"2006-2009"
"981",3837,"The Big Bang Theory","01","15 – The Porkchop Indeterminacy","Penny","Oh, honey, is your medication wearing off?  (Raj nods.)",1,"female",3206,2008,9,"2006-2009"
"982",8838,"The Big Bang Theory","02","19 – The Dead Hooker Juxtaposition","Penny","I cannot believe they’re letting her just use them like that. I mean, anything she wants, they go panting after her like trained dogs. You know that just last week, she had Howard drive all the way to her uncle’s house in Orange County to pick up her TV?",1,"female",7341,2009,49,"2006-2009"
"983",105016,"The Office","3","20","Dwight","Un-shun. Yeah that sounds good. Re-shun.",0,"male",10501,2007,5,"2006-2009"
"984",6427,"The Big Bang Theory","02","09 – The White Asparagus Triangulation","Leonard","The blunt instrument that will be the focus of my murder trial?",0,"male",5323,2008,12,"2006-2009"
"985",157012,"Parks and recreation","1","04","Andy Dwyer","She takes care of me, she takes care of sick people, sick babies.",0,"male",1570,2009,12,"2006-2009"
"986",179244,"The Office","5","10","Pam","Exactly. That should tell you how terrible the chairs are.",1,"female",17924,2008,9,"2006-2009"
"987",152504,"The Office","4","17","Pam","There's some filing, restocking the supply shelves. Replacing the water jug, which nobody likes to do. Um, we... uh, eat a lot of cake!",1,"female",15250,2008,23,"2006-2009"
"988",147102,"Parks and recreation","1","01","Leslie Knope","You know what I need to do?",1,"female",147,2009,6,"2006-2009"
"989",344102,"Parks and recreation","1","01","Leslie Knope","I like the sound of that definitely.",1,"female",344,2009,6,"2006-2009"
"990",135864,"The Office","4","9","Phyllis","So I kept on asking and they finally threw me out of the store in front of all my friends.",1,"female",13586,2007,19,"2006-2009"
"991",275014,"How I met your mother","01","13","Victoria","Close your eyes, and count to five.",1,"female",2750,2006,6,"2006-2009"
"992",201854,"The Office","5","20","Michael","Listen, why don't we just leave that position vacant? Truth be told, I think I thrive under a lack of accountability.",0,"male",20185,2009,20,"2006-2009"
"993",107292,"How I met your mother","03","15","Barney","Yes. The chain of screaming starts at the top. Arthur's boss's boss screams at Arthur's boss. Arthur's boss screams at Arthur. Arthur screams at you. You go home and scream at Lily. Lily screams at one of the kids in her kindergarten class. Then that kid screams at her dad, Arthur's boss's boss. And the whole thing starts all over again, Thus completing the circle of screaming.",0,"male",10729,2008,66,"2006-2009"
"994",448815,"The Office","2","14","Kevin","Michael, I ... I ... I gotta get outta here. I can't hold my breath that long.",0,"male",4488,2006,16,"2006-2009"
"995",7454,"The Big Bang Theory","02","14 – The Financial Permeability","Howard","There are too many variables. It would take forever.",0,"male",6139,2009,9,"2006-2009"
"996",444014,"How I met your mother","01","22","Ted","Oh, I'm sorry. Uh, well, go ahead. We'll, uh, we'll wait.",0,"male",4440,2006,10,"2006-2009"
"997",2741,"The Big Bang Theory","01","11 – The Pancake Batter Anomaly","Raj","Sheldon’s at the Cheesecake Factory. (Into phone) Just tell him to go home.",0,"male",2321,2008,13,"2006-2009"
"998",208393,"The Office","5","23","Pam","You're gonna make another ""spreadsheet.""",1,"female",20839,2009,4,"2006-2009"
"999",129063,"The Office","4","5","Michael","Okay, it doesn't say it anywhere on the coupon, and if it's policy, it should say it on the coupon.",0,"male",12906,2007,19,"2006-2009"
"1000",64974,"The Office","3","1","Dwight","Michael appears to be gay too. And yet he is my friend. I guess I do have a gay friend.",0,"male",6497,2006,19,"2006-2009"
"1001",1745,"The Big Bang Theory","01","07 – The Dumpling Paradox","Howard","Yay! If you’ll excuse me, I have some Bar-Mizvah bonds to cash.",0,"male",1505,2007,12,"2006-2009"
